Pedigree,Individual,PITTagNum,Lineage,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral
OmyPAHS14S_1,OmyPAHS14S_1_0016,NA,Redband,3/4/2014,410,M,M,Cell#,16,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0017,NA,Coastal,3/4/2014,350,M,M,Cell#,17,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0018,NA,Introgressed,3/4/2014,300,F,M,Cell#,18,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0019,NA,Redband,3/4/2014,450,F,F,Cell#,19,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0020,NA,Coastal,3/4/2014,400,M,M,Cell#,20,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0021,NA,Introgressed,3/4/2014,360,M,M,Cell#,21,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0022,NA,Redband,3/4/2014,440,F,F,Cell#,22,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0023,NA,Coastal,3/4/2014,430,M,F,Cell#,23,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0024,NA,Introgressed,3/4/2014,420,F,F,Cell#,24,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0025,NA,Redband,3/4/2014,400,M,M,Cell#,25,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0026,NA,Redband,3/4/2014,390,M,M,Cell#,26,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0027,NA,Redband,3/4/2014,450,F,F,Cell#,27,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0028,NA,Coastal,3/4/2014,400,F,F,Cell#,28,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0029,NA,Introgressed,3/4/2014,440,M,M,Cell#,29,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0030,NA,Redband,3/4/2014,430,M,M,Cell#,30,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0031,NA,Coastal,3/4/2014,380,F,F,Cell#,31,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0032,NA,Introgressed,3/4/2014,320,M,M,Cell#,32,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0033,NA,Redband,3/4/2014,380,F,F,Cell#,33,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0034,NA,Coastal,3/6/2014,440,F,F,Cell#,34,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0035,NA,Introgressed,3/6/2014,510,M,M,Cell#,35,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0036,NA,Redband,3/6/2014,430,F,F,Cell#,36,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0037,NA,Redband,3/6/2014,440,F,F,Cell#,37,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0038,NA,Redband,3/6/2014,430,F,F,Cell#,38,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0039,NA,Coastal,3/6/2014,400,M,M,Cell#,39,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0040,NA,Introgressed,3/6/2014,350,M,M,Cell#,40,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0041,NA,Redband,3/6/2014,410,M,M,Cell#,41,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0042,NA,Coastal,3/6/2014,370,M,M,Cell#,42,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0043,NA,Introgressed,3/6/2014,450,F,F,Cell#,43,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0044,NA,Redband,3/6/2014,380,M,M,Cell#,44,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0045,NA,Coastal,3/6/2014,460,M,M,Cell#,45,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0046,NA,Introgressed,3/6/2014,450,M,M,Cell#,46,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0047,NA,Redband,3/6/2014,400,M,M,Cell#,47,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0048,NA,Redband,3/6/2014,420,M,M,Cell#,48,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0049,NA,Redband,3/6/2014,360,M,M,Cell#,49,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0050,NA,Coastal,3/6/2014,400,F,F,Cell#,50,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0051,NA,Introgressed,3/6/2014,410,M,F,Cell#,51,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0052,NA,Redband,3/6/2014,390,M,F,Cell#,52,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0053,NA,Coastal,3/6/2014,390,M,M,Cell#,53,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0054,NA,Introgressed,3/10/2014,420,F,F,Cell#,54,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0055,NA,Redband,3/10/2014,380,F,F,Cell#,55,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0056,NA,Coastal,3/10/2014,500,M,M,Cell#,56,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0057,NA,Introgressed,3/10/2014,400,F,F,Cell#,57,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0058,NA,Redband,3/10/2014,370,F,F,Cell#,58,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0059,NA,Redband,3/10/2014,360,M,M,Cell#,59,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0060,NA,Redband,3/10/2014,400,M,M,Cell#,60,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0061,NA,Coastal,3/10/2014,350,F,F,Cell#,61,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0062,NA,Introgressed,3/10/2014,380,M,M,Cell#,62,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0063,NA,Redband,3/10/2014,360,F,F,Cell#,63,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0064,NA,Coastal,3/10/2014,380,M,M,Cell#,64,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0065,NA,Introgressed,3/10/2014,370,F,F,Cell#,65,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0066,NA,Redband,3/10/2014,390,F,M,Cell#,66,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0067,NA,Coastal,3/10/2014,380,F,F,Cell#,67,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0068,NA,Introgressed,3/10/2014,380,M,M,Cell#,68,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0069,NA,Redband,3/10/2014,400,F,F,Cell#,69,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0070,NA,Redband,3/10/2014,420,M,M,Cell#,70,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0071,NA,Redband,3/10/2014,400,M,M,Cell#,71,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0072,NA,Coastal,3/10/2014,360,F,F,Cell#,72,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0073,NA,Introgressed,3/10/2014,460,M,M,Cell#,73,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0074,NA,Redband,3/10/2014,390,F,F,Cell#,74,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0075,NA,Coastal,3/10/2014,440,F,F,Cell#,75,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0076,NA,Introgressed,3/10/2014,400,F,F,Cell#,76,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0077,NA,Redband,3/10/2014,400,U,M,Cell#,77,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0078,NA,Coastal,3/10/2014,380,M,M,Cell#,78,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0079,3D9.1C67C53217 E,Introgressed,3/10/2014,400,F,F,Cell#,79,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0080,NA,Redband,3/10/2014,380,F,F,Cell#,80,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0081,NA,Redband,3/10/2014,360,F,F,Cell#,81,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0082,NA,Redband,3/10/2014,390,F,F,Cell#,82,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0083,NA,Coastal,3/10/2014,410,F,F,Cell#,83,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0084,NA,Introgressed,3/10/2014,370,M,M,Cell#,84,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0085,NA,Redband,3/10/2014,390,F,M,Cell#,85,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0086,NA,Coastal,3/10/2014,320,M,M,Cell#,86,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0087,NA,Introgressed,3/10/2014,420,F,F,Cell#,87,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0088,NA,Redband,3/10/2014,370,F,F,Cell#,88,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0089,NA,Coastal,3/10/2014,330,F,M,Cell#,89,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0090,NA,Introgressed,3/10/2014,340,F,F,Cell#,90,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0091,NA,Redband,3/12/2014,400,F,F,Cell#,91,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0092,NA,Redband,3/12/2014,270,M,M,Cell#,92,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0093,NA,Redband,3/12/2014,390,F,F,Cell#,93,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0094,NA,Coastal,3/12/2014,390,M,M,Cell#,94,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0095,NA,Introgressed,3/12/2014,360,F,F,Cell#,95,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0096,NA,Redband,3/12/2014,400,M,F,Cell#,96,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0097,NA,Coastal,3/12/2014,450,F,F,Cell#,97,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0098,NA,Introgressed,NA,350,M,U,Cell#,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0099,NA,Redband,3/12/2014,400,F,M,Cell#,99,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0100,NA,Coastal,3/12/2014,390,F,F,Cell#,100,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0101,NA,Introgressed,3/12/2014,410,F,F,Cell#,101,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0102,NA,Redband,3/12/2014,380,M,M,Cell#,102,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0103,NA,Redband,3/17/2014,490,F,F,Cell#,103,NA,RelAboveWeir,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0104,NA,Redband,NA,400,M,U,Cell#,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0105,NA,Coastal,3/17/2014,400,F,F,Cell#,105,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0106,NA,Introgressed,3/17/2014,360,M,M,Cell#,106,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0107,NA,Redband,3/17/2014,440,M,M,Cell#,107,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0108,NA,Coastal,3/17/2014,390,F,F,Cell#,108,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0109,NA,Introgressed,3/17/2014,460,M,M,Cell#,109,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0110,NA,Redband,3/17/2014,390,F,F,Cell#,110,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0111,NA,Coastal,3/17/2014,350,M,M,Cell#,111,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0112,NA,Introgressed,3/17/2014,360,M,F,Cell#,112,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0113,NA,Redband,3/17/2014,430,F,F,Cell#,113,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0114,NA,Redband,3/17/2014,410,F,F,Cell#,114,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0115,NA,Redband,3/17/2014,420,F,F,Cell#,115,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0116,NA,Coastal,3/17/2014,390,F,F,Cell#,116,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0117,NA,Introgressed,3/17/2014,400,U,F,Cell#,117,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0118,NA,Redband,3/17/2014,390,F,M,Cell#,118,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0119,NA,Coastal,3/21/2014,340,F,F,Cell#,119,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0120,NA,Introgressed,3/21/2014,430,F,F,Cell#,120,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0121,NA,Redband,3/21/2014,420,F,F,Cell#,121,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0122,NA,Coastal,3/21/2014,380,F,F,Cell#,122,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0123,NA,Introgressed,3/21/2014,440,F,M,Cell#,123,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0124,NA,Redband,3/21/2014,380,M,M,Cell#,124,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0125,NA,Redband,3/21/2014,440,M,M,Cell#,125,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0126,NA,Redband,3/21/2014,480,M,M,Cell#,126,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0127,NA,Coastal,3/21/2014,360,F,F,Cell#,127,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0128,NA,Introgressed,3/21/2014,400,M,M,Cell#,128,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0129,NA,Redband,3/21/2014,460,F,F,Cell#,129,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0130,NA,Coastal,3/21/2014,370,M,M,Cell#,130,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0131,NA,Introgressed,3/24/2014,380,F,F,Cell#,131,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0132,NA,Redband,3/24/2014,390,F,F,Cell#,132,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0133,NA,Coastal,3/24/2014,420,F,F,Cell#,133,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0134,NA,Introgressed,3/24/2014,390,U,F,Cell#,134,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0135,NA,Redband,3/24/2014,390,M,M,Cell#,135,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0136,NA,Redband,3/24/2014,400,M,M,Cell#,136,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0137,NA,Redband,3/24/2014,370,F,F,Cell#,137,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0138,NA,Coastal,3/24/2014,440,F,F,Cell#,138,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0139,NA,Introgressed,3/24/2014,390,M,F,Cell#,139,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0140,NA,Redband,3/24/2014,340,F,F,Cell#,140,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0141,NA,Coastal,3/24/2014,370,F,F,Cell#,141,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0142,NA,Introgressed,3/24/2014,380,F,F,Cell#,142,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0143,NA,Redband,3/24/2014,360,F,F,Cell#,143,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0144,NA,Coastal,3/24/2014,340,F,F,Cell#,144,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0145,NA,Introgressed,3/24/2014,350,F,F,Cell#,145,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0146,NA,Redband,3/24/2014,310,F,F,Cell#,146,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0147,NA,Redband,3/24/2014,330,M,M,Cell#,147,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0148,NA,Redband,NA,NA,M,U,Cell#,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0149,NA,Coastal,3/25/2014,390,U,F,Cell#,149,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0150,NA,Introgressed,3/25/2014,320,F,F,Cell#,150,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0151,NA,Redband,3/27/2014,400,F,F,Cell#,151,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0152,NA,Coastal,3/27/2014,380,F,F,Cell#,152,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0153,NA,Introgressed,3/27/2014,380,F,F,Cell#,153,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0154,NA,Redband,3/27/2014,370,F,F,Cell#,154,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
OmyPAHS14S_1,OmyPAHS14S_1_0155,NA,Coastal,3/27/2014,410,F,F,Cell#,155,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA
